rule_id,record_id,utt_id,source_gender,target_direction,group_value,f0_condition,f0_median_hz,confidence,strength_label,alpha_default,alpha_max,action_family,rule_notes,summary_signature,input_audio,original_copy,processed_audio,original_mtime_ns,processed_mtime_ns,original_rms_dbfs,processed_rms_dbfs,delta_rms_dbfs,original_peak_dbfs,processed_peak_dbfs,delta_peak_dbfs,original_clipping_ratio,processed_clipping_ratio,delta_clipping_ratio,original_silence_ratio_40db,processed_silence_ratio_40db,delta_silence_ratio_40db,original_f0_voiced_ratio,processed_f0_voiced_ratio,delta_f0_voiced_ratio,original_f0_median_hz,processed_f0_median_hz,delta_f0_median_hz,delta_f0_median_pct,original_spectral_centroid_hz_mean,processed_spectral_centroid_hz_mean,delta_spectral_centroid_hz_mean,original_log_centroid_minus_log_f0,processed_log_centroid_minus_log_f0,delta_log_centroid_minus_log_f0,original_low_mid_0_1500_share_db,processed_low_mid_0_1500_share_db,delta_low_mid_0_1500_share_db,original_presence_1500_3000_share_db,processed_presence_1500_3000_share_db,delta_presence_1500_3000_share_db,original_brilliance_3000_8000_share_db,processed_brilliance_3000_8000_share_db,delta_brilliance_3000_8000_share_db,waveform_mean_abs_diff,waveform_max_abs_diff,stft_logmag_l1,auto_direction_score,auto_preservation_score,auto_effect_score,auto_quant_score,auto_direction_flag,auto_preservation_flag,auto_audibility_flag,auto_quant_grade,auto_quant_notes,review_status,direction_correct,effect_audible,artifact_issue,strength_fit,keep_recommendation,review_notes
stage0_speech_lsf_libritts_masculine_balanced_stronger_v8a,libritts_r__1919__1919_142785_000089_000003__11e66c65d9,1919_142785_000089_000003,female,masculine,LibriTTS-R,all,197.776687,diagnostic,balanced_stronger_v8a,1.000,1.000,formant_lowering_preserve_air,LSF masculine v7：沿用 v6 的 lower-formant geometry + pair-width 路线，但针对 8/8 too_weak 把 F2 与 pair-width 再推一档，同时继续避免 broad dark tilt。 [machine_sweep=balanced_stronger_v8a],stage0_speech_lsf_libritts_masculine_balanced_stronger_v8a|libritts_r__1919__1919_142785_000089_000003__11e66c65d9|1919_142785_000089_000003|female|masculine|LibriTTS-R|all|197.776687|diagnostic|balanced_stronger_v8a|1.000|1.000|F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\dev-clean\1919\142785\1919_142785_000089_000003.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v8\balanced_stronger_v8a\original\libritts_r__female__masculine__lsf__1919_142785_000089_000003.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v8\balanced_stronger_v8a\processed\libritts_r__female__masculine__lsf__1919_142785_000089_000003.wav,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\dev-clean\1919\142785\1919_142785_000089_000003.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v8\balanced_stronger_v8a\original\libritts_r__female__masculine__lsf__1919_142785_000089_000003.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v8\balanced_stronger_v8a\processed\libritts_r__female__masculine__lsf__1919_142785_000089_000003.wav,1774760346181830700,1774760348509452300,-15.753643,-15.753637,0.000006,-0.915503,-1.272349,-0.356846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.858506,0.847377,-0.011129,197.776687,196.062843,-1.713844,-0.867,1681.106148,1478.227782,-202.878366,0.929420,0.877346,-0.052074,-0.110258,-0.043252,0.067006,-17.751608,-24.250176,-6.498568,-21.553909,-22.861895,-1.307986,0.036820,0.564850,0.056400,70.00,70.30,100.00,77.59,pass,borderline,likely,pass,presence_drop_gt_1p5db;brilliance_drop_gt_0p5db,pending,,,,,,
stage0_speech_lsf_libritts_masculine_balanced_stronger_v8a,libritts_r__1995__1995_1826_000022_000000__82d5a66723,1995_1826_000022_000000,female,masculine,LibriTTS-R,all,188.323017,diagnostic,balanced_stronger_v8a,1.000,1.000,formant_lowering_preserve_air,LSF masculine v7：沿用 v6 的 lower-formant geometry + pair-width 路线，但针对 8/8 too_weak 把 F2 与 pair-width 再推一档，同时继续避免 broad dark tilt。 [machine_sweep=balanced_stronger_v8a],stage0_speech_lsf_libritts_masculine_balanced_stronger_v8a|libritts_r__1995__1995_1826_000022_000000__82d5a66723|1995_1826_000022_000000|female|masculine|LibriTTS-R|all|188.323017|diagnostic|balanced_stronger_v8a|1.000|1.000|F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\test-clean\1995\1826\1995_1826_000022_000000.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v8\balanced_stronger_v8a\original\libritts_r__female__masculine__lsf__1995_1826_000022_000000.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v8\balanced_stronger_v8a\processed\libritts_r__female__masculine__lsf__1995_1826_000022_000000.wav,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\test-clean\1995\1826\1995_1826_000022_000000.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v8\balanced_stronger_v8a\original\libritts_r__female__masculine__lsf__1995_1826_000022_000000.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v8\balanced_stronger_v8a\processed\libritts_r__female__masculine__lsf__1995_1826_000022_000000.wav,1774760348513651500,1774760351087123800,-14.996729,-15.198568,-0.201839,-0.915503,-0.175381,0.740122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.871645,0.862310,-0.009335,188.323017,186.965615,-1.357402,-0.721,1834.944651,1635.989421,-198.955230,0.988720,0.942019,-0.046701,-0.118128,-0.084336,0.033791,-21.363153,-29.726415,-8.363262,-17.891850,-18.224195,-0.332346,0.038411,0.587311,0.052173,70.00,80.00,100.00,80.50,pass,safe,likely,strong_pass,presence_drop_gt_1p5db,pending,,,,,,
stage0_speech_lsf_libritts_feminine_balanced_stronger_v8a,libritts_r__174__174_50561_000024_000000__d665dc2840,174_50561_000024_000000,male,feminine,LibriTTS-R,all,127.906902,diagnostic,balanced_stronger_v8a,1.000,1.000,brightness_up,LSF feminine v7：针对 v6 听审 8/8 too_weak，把 v6 已相对稳定的 feminine 路径整体提强一档，避免新包再次因统一偏弱浪费人审。 [machine_sweep=balanced_stronger_v8a],stage0_speech_lsf_libritts_feminine_balanced_stronger_v8a|libritts_r__174__174_50561_000024_000000__d665dc2840|174_50561_000024_000000|male|feminine|LibriTTS-R|all|127.906902|diagnostic|balanced_stronger_v8a|1.000|1.000|F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\dev-clean\174\50561\174_50561_000024_000000.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v8\balanced_stronger_v8a\original\libritts_r__male__feminine__lsf__174_50561_000024_000000.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v8\balanced_stronger_v8a\processed\libritts_r__male__feminine__lsf__174_50561_000024_000000.wav,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\dev-clean\174\50561\174_50561_000024_000000.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v8\balanced_stronger_v8a\original\libritts_r__male__feminine__lsf__174_50561_000024_000000.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v8\balanced_stronger_v8a\processed\libritts_r__male__feminine__lsf__174_50561_000024_000000.wav,1774760351090625400,1774760353873756100,-19.752349,-21.406893,-1.654544,-0.915503,-0.175652,0.739851,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.820513,0.861538,0.041025,127.906902,130.184294,2.277392,1.781,1794.238968,2254.426911,460.187943,1.146986,1.238478,0.091491,-0.239004,-0.580525,-0.341521,-14.587360,-10.854974,3.732385,-17.889491,-13.975830,3.913661,0.036017,0.635712,0.070760,100.00,85.09,100.00,95.53,pass,safe,likely,strong_pass,rms_drift_gt_1p5db,pending,,,,,,
stage0_speech_lsf_libritts_feminine_balanced_stronger_v8a,libritts_r__2086__2086_149214_000006_000002__23f1c25eb7,2086_149214_000006_000002,male,feminine,LibriTTS-R,all,121.500654,diagnostic,balanced_stronger_v8a,1.000,1.000,brightness_up,LSF feminine v7：针对 v6 听审 8/8 too_weak，把 v6 已相对稳定的 feminine 路径整体提强一档，避免新包再次因统一偏弱浪费人审。 [machine_sweep=balanced_stronger_v8a],stage0_speech_lsf_libritts_feminine_balanced_stronger_v8a|libritts_r__2086__2086_149214_000006_000002__23f1c25eb7|2086_149214_000006_000002|male|feminine|LibriTTS-R|all|121.500654|diagnostic|balanced_stronger_v8a|1.000|1.000|F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\dev-clean\2086\149214\2086_149214_000006_000002.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v8\balanced_stronger_v8a\original\libritts_r__male__feminine__lsf__2086_149214_000006_000002.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v8\balanced_stronger_v8a\processed\libritts_r__male__feminine__lsf__2086_149214_000006_000002.wav,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\dev-clean\2086\149214\2086_149214_000006_000002.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v8\balanced_stronger_v8a\original\libritts_r__male__feminine__lsf__2086_149214_000006_000002.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v8\balanced_stronger_v8a\processed\libritts_r__male__feminine__lsf__2086_149214_000006_000002.wav,1774760353880121400,1774760356842541900,-22.191387,-22.191386,0.000001,-0.915503,-0.762811,0.152692,0.000000,0.000000,0.000000,0.042553,0.017730,-0.024823,0.695507,0.672213,-0.023294,121.500654,122.645043,1.144389,0.942,1886.762605,2293.310576,406.547971,1.191139,1.271813,0.080674,-0.295539,-0.803572,-0.508033,-13.095644,-9.415097,3.680547,-18.177167,-12.824204,5.352964,0.022505,0.903015,0.067297,100.00,100.00,100.00,100.00,pass,safe,likely,strong_pass,,pending,,,,,,
stage0_speech_lsf_vctk_masculine_balanced_stronger_v8a,vctk_corpus_0_92__p231__p231_011_mic1__986481509c,p231_011_mic1,female,masculine,VCTK Corpus 0.92,all,185.611475,diagnostic,balanced_stronger_v8a,1.000,1.000,formant_lowering_preserve_air,LSF masculine v7：继续保持 preserve-air 几何式 male 代理，并把 VCTK masculine 强度提高到与新的正式人审门槛相匹配。 [machine_sweep=balanced_stronger_v8a],stage0_speech_lsf_vctk_masculine_balanced_stronger_v8a|vctk_corpus_0_92__p231__p231_011_mic1__986481509c|p231_011_mic1|female|masculine|VCTK Corpus 0.92|all|185.611475|diagnostic|balanced_stronger_v8a|1.000|1.000|F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p231\p231_011_mic1.flac|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v8\balanced_stronger_v8a\original\vctk__female__masculine__lsf__p231_011_mic1.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v8\balanced_stronger_v8a\processed\vctk__female__masculine__lsf__p231_011_mic1.wav,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p231\p231_011_mic1.flac,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v8\balanced_stronger_v8a\original\vctk__female__masculine__lsf__p231_011_mic1.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v8\balanced_stronger_v8a\processed\vctk__female__masculine__lsf__p231_011_mic1.wav,1774760356853280600,1774760361425394200,-25.362970,-25.362974,-0.000004,-6.813270,-8.046182,-1.232912,0.000000,0.000000,0.000000,0.001721,0.001721,0.000000,0.659677,0.640323,-0.019354,185.611475,185.469508,-0.141967,-0.076,3794.253946,3553.086817,-241.167129,1.310522,1.282333,-0.028188,-0.300403,-0.157684,0.142719,-14.202592,-19.318546,-5.115954,-16.488102,-17.547115,-1.059013,0.014031,0.360016,0.018750,70.00,73.29,100.00,78.49,pass,borderline,likely,pass,presence_drop_gt_1p5db;brilliance_drop_gt_0p5db,pending,,,,,,
stage0_speech_lsf_vctk_masculine_balanced_stronger_v8a,vctk_corpus_0_92__p230__p230_107_mic1__8330d16640,p230_107_mic1,female,masculine,VCTK Corpus 0.92,all,189.353497,diagnostic,balanced_stronger_v8a,1.000,1.000,formant_lowering_preserve_air,LSF masculine v7：继续保持 preserve-air 几何式 male 代理，并把 VCTK masculine 强度提高到与新的正式人审门槛相匹配。 [machine_sweep=balanced_stronger_v8a],stage0_speech_lsf_vctk_masculine_balanced_stronger_v8a|vctk_corpus_0_92__p230__p230_107_mic1__8330d16640|p230_107_mic1|female|masculine|VCTK Corpus 0.92|all|189.353497|diagnostic|balanced_stronger_v8a|1.000|1.000|F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p230\p230_107_mic1.flac|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v8\balanced_stronger_v8a\original\vctk__female__masculine__lsf__p230_107_mic1.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v8\balanced_stronger_v8a\processed\vctk__female__masculine__lsf__p230_107_mic1.wav,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p230\p230_107_mic1.flac,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v8\balanced_stronger_v8a\original\vctk__female__masculine__lsf__p230_107_mic1.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v8\balanced_stronger_v8a\processed\vctk__female__masculine__lsf__p230_107_mic1.wav,1774760361432125300,1774760363939756200,-28.394677,-28.394682,-0.000005,-9.904260,-9.678406,0.225854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.550000,0.452500,-0.097500,189.353497,191.409874,2.056377,1.086,3782.671221,3584.536687,-198.134534,1.300525,1.272469,-0.028057,-0.174650,-0.085319,0.089331,-16.561358,-22.187497,-5.626139,-18.839322,-20.081083,-1.241761,0.008811,0.165070,0.016084,70.00,63.50,100.00,75.55,pass,borderline,likely,pass,voiced_ratio_shift_gt_0p08;presence_drop_gt_1p5db;brilliance_drop_gt_0p5db,pending,,,,,,
stage0_speech_lsf_vctk_feminine_balanced_stronger_v8a,vctk_corpus_0_92__p241__p241_005_mic1__21df46b3a2,p241_005_mic1,male,feminine,VCTK Corpus 0.92,all,117.153849,diagnostic,balanced_stronger_v8a,1.000,1.000,brightness_up,LSF feminine v7：同步提高 VCTK feminine 强度，避免整包出现只补 masculine、而 feminine 侧继续普遍偏弱的失衡。 [machine_sweep=balanced_stronger_v8a],stage0_speech_lsf_vctk_feminine_balanced_stronger_v8a|vctk_corpus_0_92__p241__p241_005_mic1__21df46b3a2|p241_005_mic1|male|feminine|VCTK Corpus 0.92|all|117.153849|diagnostic|balanced_stronger_v8a|1.000|1.000|F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p241\p241_005_mic1.flac|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v8\balanced_stronger_v8a\original\vctk__male__feminine__lsf__p241_005_mic1.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v8\balanced_stronger_v8a\processed\vctk__male__feminine__lsf__p241_005_mic1.wav,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p241\p241_005_mic1.flac,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v8\balanced_stronger_v8a\original\vctk__male__feminine__lsf__p241_005_mic1.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v8\balanced_stronger_v8a\processed\vctk__male__feminine__lsf__p241_005_mic1.wav,1774760363946960000,1774760368081019200,-23.725211,-23.725210,0.000001,-8.196070,-6.057257,2.138813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.583601,0.606109,0.022508,117.153849,118.044788,0.890939,0.760,3713.909886,4128.653826,414.743940,1.501075,1.543762,0.042687,-0.183510,-0.349655,-0.166145,-17.504085,-15.344250,2.159835,-16.593781,-13.380325,3.213456,0.028795,0.415161,0.030108,100.00,100.00,100.00,100.00,pass,safe,likely,strong_pass,,pending,,,,,,
stage0_speech_lsf_vctk_feminine_balanced_stronger_v8a,vctk_corpus_0_92__p226__p226_011_mic1__8ef2d6c73f,p226_011_mic1,male,feminine,VCTK Corpus 0.92,all,112.711009,diagnostic,balanced_stronger_v8a,1.000,1.000,brightness_up,LSF feminine v7：同步提高 VCTK feminine 强度，避免整包出现只补 masculine、而 feminine 侧继续普遍偏弱的失衡。 [machine_sweep=balanced_stronger_v8a],stage0_speech_lsf_vctk_feminine_balanced_stronger_v8a|vctk_corpus_0_92__p226__p226_011_mic1__8ef2d6c73f|p226_011_mic1|male|feminine|VCTK Corpus 0.92|all|112.711009|diagnostic|balanced_stronger_v8a|1.000|1.000|F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_011_mic1.flac|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v8\balanced_stronger_v8a\original\vctk__male__feminine__lsf__p226_011_mic1.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v8\balanced_stronger_v8a\processed\vctk__male__feminine__lsf__p226_011_mic1.wav,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_011_mic1.flac,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v8\balanced_stronger_v8a\original\vctk__male__feminine__lsf__p226_011_mic1.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v8\balanced_stronger_v8a\processed\vctk__male__feminine__lsf__p226_011_mic1.wav,1774760368088083100,1774760373988152600,-23.776042,-23.776042,0.000000,-4.496733,-1.864098,2.632635,0.000000,0.000000,0.000000,0.043814,0.042526,-0.001288,0.582126,0.579710,-0.002416,112.711009,113.459474,0.748465,0.664,3717.458364,4081.490658,364.032294,1.518280,1.555978,0.037698,-0.303287,-0.543502,-0.240216,-14.033370,-11.588781,2.444589,-15.858843,-13.385721,2.473122,0.019868,0.444122,0.026359,95.97,100.00,97.12,97.47,pass,safe,likely,strong_pass,,pending,,,,,,
