rule_id,record_id,utt_id,source_gender,target_direction,group_value,f0_condition,f0_median_hz,confidence,strength_label,alpha_default,alpha_max,action_family,rule_notes,summary_signature,input_audio,original_copy,processed_audio,original_mtime_ns,processed_mtime_ns,original_rms_dbfs,processed_rms_dbfs,delta_rms_dbfs,original_peak_dbfs,processed_peak_dbfs,delta_peak_dbfs,original_clipping_ratio,processed_clipping_ratio,delta_clipping_ratio,original_silence_ratio_40db,processed_silence_ratio_40db,delta_silence_ratio_40db,original_f0_voiced_ratio,processed_f0_voiced_ratio,delta_f0_voiced_ratio,original_f0_median_hz,processed_f0_median_hz,delta_f0_median_hz,delta_f0_median_pct,original_spectral_centroid_hz_mean,processed_spectral_centroid_hz_mean,delta_spectral_centroid_hz_mean,original_log_centroid_minus_log_f0,processed_log_centroid_minus_log_f0,delta_log_centroid_minus_log_f0,original_low_mid_0_1500_share_db,processed_low_mid_0_1500_share_db,delta_low_mid_0_1500_share_db,original_presence_1500_3000_share_db,processed_presence_1500_3000_share_db,delta_presence_1500_3000_share_db,original_brilliance_3000_8000_share_db,processed_brilliance_3000_8000_share_db,delta_brilliance_3000_8000_share_db,waveform_mean_abs_diff,waveform_max_abs_diff,stft_logmag_l1,auto_direction_score,auto_preservation_score,auto_effect_score,auto_quant_score,auto_direction_flag,auto_preservation_flag,auto_audibility_flag,auto_quant_grade,auto_quant_notes,review_status,direction_correct,effect_audible,artifact_issue,strength_fit,keep_recommendation,review_notes
stage0_speech_lsf_libritts_masculine_v6,libritts_r__1919__1919_142785_000089_000003__11e66c65d9,1919_142785_000089_000003,female,masculine,LibriTTS-R,all,197.776687,diagnostic,conservative_plus_v7e,1.000,1.000,formant_lowering_preserve_air,LSF masculine v6：不再把 male 等价成 brightness_down，而是切到 lower-formant geometry + pair-width expansion，同时保住 upper-band air。 [machine_sweep=conservative_plus_v7e],stage0_speech_lsf_libritts_masculine_v6|libritts_r__1919__1919_142785_000089_000003__11e66c65d9|1919_142785_000089_000003|female|masculine|LibriTTS-R|all|197.776687|diagnostic|conservative_plus_v7e|1.000|1.000|F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\dev-clean\1919\142785\1919_142785_000089_000003.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v7\conservative_plus_v7e\original\libritts_r__female__masculine__lsf__1919_142785_000089_000003.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v7\conservative_plus_v7e\processed\libritts_r__female__masculine__lsf__1919_142785_000089_000003.wav,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\dev-clean\1919\142785\1919_142785_000089_000003.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v7\conservative_plus_v7e\original\libritts_r__female__masculine__lsf__1919_142785_000089_000003.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v7\conservative_plus_v7e\processed\libritts_r__female__masculine__lsf__1919_142785_000089_000003.wav,1774710884697086000,1774710887114246200,-15.753643,-15.753639,0.000004,-0.915503,-1.495539,-0.580036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.858506,0.863275,0.004769,197.776687,196.127561,-1.649126,-0.834,1681.106148,1546.489158,-134.616990,0.929420,0.896808,-0.032612,-0.110258,-0.057903,0.052355,-17.751608,-21.966772,-4.215164,-21.553909,-22.363794,-0.809885,0.023759,0.559265,0.044195,70.00,76.28,97.95,78.87,pass,borderline,likely,pass,presence_drop_gt_1p5db;brilliance_drop_gt_0p5db,pending,,,,,,
stage0_speech_lsf_libritts_masculine_v6,libritts_r__1995__1995_1826_000022_000000__82d5a66723,1995_1826_000022_000000,female,masculine,LibriTTS-R,all,188.323017,diagnostic,conservative_plus_v7e,1.000,1.000,formant_lowering_preserve_air,LSF masculine v6：不再把 male 等价成 brightness_down，而是切到 lower-formant geometry + pair-width expansion，同时保住 upper-band air。 [machine_sweep=conservative_plus_v7e],stage0_speech_lsf_libritts_masculine_v6|libritts_r__1995__1995_1826_000022_000000__82d5a66723|1995_1826_000022_000000|female|masculine|LibriTTS-R|all|188.323017|diagnostic|conservative_plus_v7e|1.000|1.000|F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\test-clean\1995\1826\1995_1826_000022_000000.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v7\conservative_plus_v7e\original\libritts_r__female__masculine__lsf__1995_1826_000022_000000.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v7\conservative_plus_v7e\processed\libritts_r__female__masculine__lsf__1995_1826_000022_000000.wav,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\test-clean\1995\1826\1995_1826_000022_000000.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v7\conservative_plus_v7e\original\libritts_r__female__masculine__lsf__1995_1826_000022_000000.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v7\conservative_plus_v7e\processed\libritts_r__female__masculine__lsf__1995_1826_000022_000000.wav,1774710887118263600,1774710889759068000,-14.996729,-14.996726,0.000003,-0.915503,-0.238905,0.676598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.871645,0.872812,0.001167,188.323017,185.989104,-2.333913,-1.239,1834.944651,1701.660096,-133.284555,0.988720,0.961385,-0.027334,-0.118128,-0.089828,0.028300,-21.363153,-27.343103,-5.979950,-17.891850,-18.112198,-0.220349,0.024592,0.362457,0.039096,70.00,80.00,97.77,79.94,pass,safe,likely,strong_pass,presence_drop_gt_1p5db,pending,,,,,,
stage0_speech_lsf_libritts_feminine_v6,libritts_r__174__174_50561_000024_000000__d665dc2840,174_50561_000024_000000,male,feminine,LibriTTS-R,all,127.906902,diagnostic,conservative_plus_v7e,1.000,1.000,brightness_up,LSF feminine v6：沿用 v3 中已相对稳定的 feminine 路径，不在这轮混入新的变量。 [machine_sweep=conservative_plus_v7e],stage0_speech_lsf_libritts_feminine_v6|libritts_r__174__174_50561_000024_000000__d665dc2840|174_50561_000024_000000|male|feminine|LibriTTS-R|all|127.906902|diagnostic|conservative_plus_v7e|1.000|1.000|F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\dev-clean\174\50561\174_50561_000024_000000.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v7\conservative_plus_v7e\original\libritts_r__male__feminine__lsf__174_50561_000024_000000.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v7\conservative_plus_v7e\processed\libritts_r__male__feminine__lsf__174_50561_000024_000000.wav,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\dev-clean\174\50561\174_50561_000024_000000.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v7\conservative_plus_v7e\original\libritts_r__male__feminine__lsf__174_50561_000024_000000.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v7\conservative_plus_v7e\processed\libritts_r__male__feminine__lsf__174_50561_000024_000000.wav,1774710889763266300,1774710891609589800,-19.752349,-20.723187,-0.970838,-0.915503,-0.175652,0.739851,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.820513,0.856410,0.035897,127.906902,129.803539,1.896637,1.483,1794.238968,2072.570445,278.331477,1.146986,1.203223,0.056236,-0.239004,-0.410871,-0.171867,-14.587360,-12.156869,2.430491,-17.889491,-15.742319,2.147172,0.025341,0.504974,0.044352,100.00,96.91,100.00,99.07,pass,safe,likely,strong_pass,,pending,,,,,,
stage0_speech_lsf_libritts_feminine_v6,libritts_r__2086__2086_149214_000006_000002__23f1c25eb7,2086_149214_000006_000002,male,feminine,LibriTTS-R,all,121.500654,diagnostic,conservative_plus_v7e,1.000,1.000,brightness_up,LSF feminine v6：沿用 v3 中已相对稳定的 feminine 路径，不在这轮混入新的变量。 [machine_sweep=conservative_plus_v7e],stage0_speech_lsf_libritts_feminine_v6|libritts_r__2086__2086_149214_000006_000002__23f1c25eb7|2086_149214_000006_000002|male|feminine|LibriTTS-R|all|121.500654|diagnostic|conservative_plus_v7e|1.000|1.000|F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\dev-clean\2086\149214\2086_149214_000006_000002.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v7\conservative_plus_v7e\original\libritts_r__male__feminine__lsf__2086_149214_000006_000002.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v7\conservative_plus_v7e\processed\libritts_r__male__feminine__lsf__2086_149214_000006_000002.wav,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\dev-clean\2086\149214\2086_149214_000006_000002.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v7\conservative_plus_v7e\original\libritts_r__male__feminine__lsf__2086_149214_000006_000002.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v7\conservative_plus_v7e\processed\libritts_r__male__feminine__lsf__2086_149214_000006_000002.wav,1774710891615179000,1774710893222030900,-22.191387,-22.191384,0.000003,-0.915503,-0.982325,-0.066822,0.000000,0.000000,0.000000,0.042553,0.021277,-0.021276,0.695507,0.683860,-0.011647,121.500654,121.164291,-0.336363,-0.277,1886.762605,2126.190110,239.427505,1.191139,1.244227,0.053089,-0.295539,-0.493394,-0.197855,-13.095644,-11.240050,1.855594,-18.177167,-15.196084,2.981083,0.015106,0.679718,0.040586,100.00,100.00,100.00,100.00,pass,safe,likely,strong_pass,,pending,,,,,,
stage0_speech_lsf_vctk_masculine_v6,vctk_corpus_0_92__p231__p231_011_mic1__986481509c,p231_011_mic1,female,masculine,VCTK Corpus 0.92,all,185.611475,diagnostic,conservative_plus_v7e,1.000,1.000,formant_lowering_preserve_air,LSF masculine v6：VCTK 侧沿用 v6 最优 machine-only 方案，主攻 F2 + pair-width geometry，不再继续 broad dark tilt。 [machine_sweep=conservative_plus_v7e],stage0_speech_lsf_vctk_masculine_v6|vctk_corpus_0_92__p231__p231_011_mic1__986481509c|p231_011_mic1|female|masculine|VCTK Corpus 0.92|all|185.611475|diagnostic|conservative_plus_v7e|1.000|1.000|F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p231\p231_011_mic1.flac|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v7\conservative_plus_v7e\original\vctk__female__masculine__lsf__p231_011_mic1.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v7\conservative_plus_v7e\processed\vctk__female__masculine__lsf__p231_011_mic1.wav,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p231\p231_011_mic1.flac,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v7\conservative_plus_v7e\original\vctk__female__masculine__lsf__p231_011_mic1.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v7\conservative_plus_v7e\processed\vctk__female__masculine__lsf__p231_011_mic1.wav,1774710893228697600,1774710895386428900,-25.362970,-25.362971,-0.000001,-6.813270,-8.068300,-1.255030,0.000000,0.000000,0.000000,0.001721,0.001721,0.000000,0.659677,0.648387,-0.011290,185.611475,186.553583,0.942108,0.508,3794.253946,3616.633301,-177.620645,1.310522,1.287501,-0.023021,-0.300403,-0.183490,0.116913,-14.202592,-17.764153,-3.561561,-16.488102,-17.380021,-0.891918,0.009949,0.241882,0.013918,64.46,78.80,96.04,76.66,borderline,borderline,likely,borderline,presence_drop_gt_1p5db;brilliance_drop_gt_0p5db,pending,,,,,,
stage0_speech_lsf_vctk_masculine_v6,vctk_corpus_0_92__p230__p230_107_mic1__8330d16640,p230_107_mic1,female,masculine,VCTK Corpus 0.92,all,189.353497,diagnostic,conservative_plus_v7e,1.000,1.000,formant_lowering_preserve_air,LSF masculine v6：VCTK 侧沿用 v6 最优 machine-only 方案，主攻 F2 + pair-width geometry，不再继续 broad dark tilt。 [machine_sweep=conservative_plus_v7e],stage0_speech_lsf_vctk_masculine_v6|vctk_corpus_0_92__p230__p230_107_mic1__8330d16640|p230_107_mic1|female|masculine|VCTK Corpus 0.92|all|189.353497|diagnostic|conservative_plus_v7e|1.000|1.000|F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p230\p230_107_mic1.flac|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v7\conservative_plus_v7e\original\vctk__female__masculine__lsf__p230_107_mic1.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v7\conservative_plus_v7e\processed\vctk__female__masculine__lsf__p230_107_mic1.wav,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p230\p230_107_mic1.flac,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v7\conservative_plus_v7e\original\vctk__female__masculine__lsf__p230_107_mic1.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v7\conservative_plus_v7e\processed\vctk__female__masculine__lsf__p230_107_mic1.wav,1774710895391913400,1774710896599113700,-28.394677,-28.394679,-0.000002,-9.904260,-9.700243,0.204017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.550000,0.500000,-0.050000,189.353497,191.663157,2.309660,1.220,3782.671221,3624.774041,-157.897180,1.300525,1.276742,-0.023783,-0.174650,-0.095135,0.079515,-16.561358,-20.494083,-3.932725,-18.839322,-20.413903,-1.574581,0.006117,0.120605,0.012482,66.59,67.64,97.57,74.65,borderline,borderline,likely,borderline,presence_drop_gt_1p5db;brilliance_drop_gt_0p5db,pending,,,,,,
stage0_speech_lsf_vctk_feminine_v6,vctk_corpus_0_92__p241__p241_005_mic1__21df46b3a2,p241_005_mic1,male,feminine,VCTK Corpus 0.92,all,117.153849,diagnostic,conservative_plus_v7e,1.000,1.000,brightness_up,LSF feminine v6：沿用 v3 中已相对稳定的 feminine 路径，不在这轮混入新的变量。 [machine_sweep=conservative_plus_v7e],stage0_speech_lsf_vctk_feminine_v6|vctk_corpus_0_92__p241__p241_005_mic1__21df46b3a2|p241_005_mic1|male|feminine|VCTK Corpus 0.92|all|117.153849|diagnostic|conservative_plus_v7e|1.000|1.000|F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p241\p241_005_mic1.flac|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v7\conservative_plus_v7e\original\vctk__male__feminine__lsf__p241_005_mic1.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v7\conservative_plus_v7e\processed\vctk__male__feminine__lsf__p241_005_mic1.wav,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p241\p241_005_mic1.flac,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v7\conservative_plus_v7e\original\vctk__male__feminine__lsf__p241_005_mic1.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v7\conservative_plus_v7e\processed\vctk__male__feminine__lsf__p241_005_mic1.wav,1774710896605935500,1774710898661425400,-23.725211,-23.725209,0.000002,-8.196070,-7.243070,0.953000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.583601,0.604502,0.020901,117.153849,117.520652,0.366803,0.313,3713.909886,3967.486073,253.576187,1.501075,1.528401,0.027326,-0.183510,-0.303733,-0.120223,-17.504085,-16.398147,1.105938,-16.593781,-13.705788,2.887992,0.020266,0.276794,0.018859,77.82,100.00,84.16,86.06,pass,safe,likely,strong_pass,,pending,,,,,,
stage0_speech_lsf_vctk_feminine_v6,vctk_corpus_0_92__p226__p226_011_mic1__8ef2d6c73f,p226_011_mic1,male,feminine,VCTK Corpus 0.92,all,112.711009,diagnostic,conservative_plus_v7e,1.000,1.000,brightness_up,LSF feminine v6：沿用 v3 中已相对稳定的 feminine 路径，不在这轮混入新的变量。 [machine_sweep=conservative_plus_v7e],stage0_speech_lsf_vctk_feminine_v6|vctk_corpus_0_92__p226__p226_011_mic1__8ef2d6c73f|p226_011_mic1|male|feminine|VCTK Corpus 0.92|all|112.711009|diagnostic|conservative_plus_v7e|1.000|1.000|F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_011_mic1.flac|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v7\conservative_plus_v7e\original\vctk__male__feminine__lsf__p226_011_mic1.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v7\conservative_plus_v7e\processed\vctk__male__feminine__lsf__p226_011_mic1.wav,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_011_mic1.flac,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v7\conservative_plus_v7e\original\vctk__male__feminine__lsf__p226_011_mic1.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v7\conservative_plus_v7e\processed\vctk__male__feminine__lsf__p226_011_mic1.wav,1774710898669945500,1774710901633948400,-23.776042,-23.776041,0.000001,-4.496733,-2.501249,1.995484,0.000000,0.000000,0.000000,0.043814,0.042526,-0.001288,0.582126,0.568841,-0.013285,112.711009,113.077959,0.366950,0.326,3717.458364,3940.787531,223.329167,1.518280,1.542205,0.023925,-0.303287,-0.459647,-0.156360,-14.033370,-12.194084,1.839286,-15.858843,-14.214178,1.644665,0.013340,0.298004,0.016467,71.87,100.00,79.91,82.32,pass,safe,likely,strong_pass,,pending,,,,,,
