rule_id,record_id,utt_id,source_gender,target_direction,group_value,f0_condition,f0_median_hz,confidence,strength_label,alpha_default,alpha_max,action_family,rule_notes,summary_signature,input_audio,original_copy,processed_audio,original_mtime_ns,processed_mtime_ns,original_rms_dbfs,processed_rms_dbfs,delta_rms_dbfs,original_peak_dbfs,processed_peak_dbfs,delta_peak_dbfs,original_clipping_ratio,processed_clipping_ratio,delta_clipping_ratio,original_silence_ratio_40db,processed_silence_ratio_40db,delta_silence_ratio_40db,original_f0_voiced_ratio,processed_f0_voiced_ratio,delta_f0_voiced_ratio,original_f0_median_hz,processed_f0_median_hz,delta_f0_median_hz,delta_f0_median_pct,original_spectral_centroid_hz_mean,processed_spectral_centroid_hz_mean,delta_spectral_centroid_hz_mean,original_log_centroid_minus_log_f0,processed_log_centroid_minus_log_f0,delta_log_centroid_minus_log_f0,original_low_mid_0_1500_share_db,processed_low_mid_0_1500_share_db,delta_low_mid_0_1500_share_db,original_presence_1500_3000_share_db,processed_presence_1500_3000_share_db,delta_presence_1500_3000_share_db,original_brilliance_3000_8000_share_db,processed_brilliance_3000_8000_share_db,delta_brilliance_3000_8000_share_db,waveform_mean_abs_diff,waveform_max_abs_diff,stft_logmag_l1,auto_direction_score,auto_preservation_score,auto_effect_score,auto_quant_score,auto_direction_flag,auto_preservation_flag,auto_audibility_flag,auto_quant_grade,auto_quant_notes,review_status,direction_correct,effect_audible,artifact_issue,strength_fit,keep_recommendation,review_notes
stage0_speech_lsf_libritts_masculine_conservative_order18_control_v2f,libritts_r__1919__1919_142785_000089_000003__11e66c65d9,1919_142785_000089_000003,female,masculine,LibriTTS-R,all,197.776687,diagnostic,conservative_order18_control_v2f,1.000,1.000,brightness_down,LSF masculine v1：重点看是否比 LPC masculine 少瓶中感。 [machine_sweep=conservative_order18_control_v2f],stage0_speech_lsf_libritts_masculine_conservative_order18_control_v2f|libritts_r__1919__1919_142785_000089_000003__11e66c65d9|1919_142785_000089_000003|female|masculine|LibriTTS-R|all|197.776687|diagnostic|conservative_order18_control_v2f|1.000|1.000|F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\dev-clean\1919\142785\1919_142785_000089_000003.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v2\conservative_order18_control_v2f\original\libritts_r__female__masculine__lsf__1919_142785_000089_000003.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v2\conservative_order18_control_v2f\processed\libritts_r__female__masculine__lsf__1919_142785_000089_000003.wav,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\dev-clean\1919\142785\1919_142785_000089_000003.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v2\conservative_order18_control_v2f\original\libritts_r__female__masculine__lsf__1919_142785_000089_000003.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v2\conservative_order18_control_v2f\processed\libritts_r__female__masculine__lsf__1919_142785_000089_000003.wav,1774672374914665000,1774672377004142900,-15.753643,-15.753639,0.000004,-0.915503,-1.223690,-0.308187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.858506,0.847377,-0.011129,197.776687,198.892670,1.115983,0.564,1681.106148,1534.216225,-146.889923,0.929420,0.887268,-0.042152,-0.110258,-0.058830,0.051428,-17.751608,-21.588777,-3.837169,-21.553909,-22.630794,-1.076884,0.026069,0.405365,0.036931,70.00,100.00,71.13,79.28,pass,safe,likely,strong_pass,,pending,,,,,,
stage0_speech_lsf_libritts_masculine_conservative_order18_control_v2f,libritts_r__1995__1995_1826_000022_000000__82d5a66723,1995_1826_000022_000000,female,masculine,LibriTTS-R,all,188.323017,diagnostic,conservative_order18_control_v2f,1.000,1.000,brightness_down,LSF masculine v1：重点看是否比 LPC masculine 少瓶中感。 [machine_sweep=conservative_order18_control_v2f],stage0_speech_lsf_libritts_masculine_conservative_order18_control_v2f|libritts_r__1995__1995_1826_000022_000000__82d5a66723|1995_1826_000022_000000|female|masculine|LibriTTS-R|all|188.323017|diagnostic|conservative_order18_control_v2f|1.000|1.000|F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\test-clean\1995\1826\1995_1826_000022_000000.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v2\conservative_order18_control_v2f\original\libritts_r__female__masculine__lsf__1995_1826_000022_000000.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v2\conservative_order18_control_v2f\processed\libritts_r__female__masculine__lsf__1995_1826_000022_000000.wav,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\test-clean\1995\1826\1995_1826_000022_000000.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v2\conservative_order18_control_v2f\original\libritts_r__female__masculine__lsf__1995_1826_000022_000000.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v2\conservative_order18_control_v2f\processed\libritts_r__female__masculine__lsf__1995_1826_000022_000000.wav,1774672377007201100,1774672379715665400,-14.996729,-14.996725,0.000004,-0.915503,-0.666970,0.248533,0.000000,0.000000,0.000000,0.000000,0.002488,0.002488,0.871645,0.858810,-0.012835,188.323017,188.149400,-0.173617,-0.092,1834.944651,1689.078877,-145.865774,0.988720,0.953147,-0.035572,-0.118128,-0.095369,0.022758,-21.363153,-25.344078,-3.980925,-17.891850,-18.105881,-0.214032,0.029584,0.547882,0.035643,62.25,100.00,64.60,74.16,borderline,safe,likely,borderline,,pending,,,,,,
stage0_speech_lsf_libritts_feminine_conservative_order18_control_v2f,libritts_r__174__174_50561_000024_000000__d665dc2840,174_50561_000024_000000,male,feminine,LibriTTS-R,all,127.906902,diagnostic,conservative_order18_control_v2f,1.000,1.000,brightness_up,LSF feminine v1：先做成对 LSF 中心上移，验证是否比 LPC pole edit 更少高频假感。 [machine_sweep=conservative_order18_control_v2f],stage0_speech_lsf_libritts_feminine_conservative_order18_control_v2f|libritts_r__174__174_50561_000024_000000__d665dc2840|174_50561_000024_000000|male|feminine|LibriTTS-R|all|127.906902|diagnostic|conservative_order18_control_v2f|1.000|1.000|F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\dev-clean\174\50561\174_50561_000024_000000.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v2\conservative_order18_control_v2f\original\libritts_r__male__feminine__lsf__174_50561_000024_000000.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v2\conservative_order18_control_v2f\processed\libritts_r__male__feminine__lsf__174_50561_000024_000000.wav,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\dev-clean\174\50561\174_50561_000024_000000.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v2\conservative_order18_control_v2f\original\libritts_r__male__feminine__lsf__174_50561_000024_000000.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v2\conservative_order18_control_v2f\processed\libritts_r__male__feminine__lsf__174_50561_000024_000000.wav,1774672379719665400,1774672382765096300,-19.752349,-20.249790,-0.497441,-0.915503,-0.175652,0.739851,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.820513,0.851282,0.030769,127.906902,129.318996,1.412094,1.104,1794.238968,1956.793041,162.554073,1.146986,1.179883,0.032896,-0.239004,-0.307085,-0.068081,-14.587360,-13.386874,1.200486,-17.889491,-17.004812,0.884679,0.017533,0.361542,0.026841,84.11,100.00,87.66,89.76,pass,safe,likely,strong_pass,,pending,,,,,,
stage0_speech_lsf_libritts_feminine_conservative_order18_control_v2f,libritts_r__2086__2086_149214_000006_000002__23f1c25eb7,2086_149214_000006_000002,male,feminine,LibriTTS-R,all,121.500654,diagnostic,conservative_order18_control_v2f,1.000,1.000,brightness_up,LSF feminine v1：先做成对 LSF 中心上移，验证是否比 LPC pole edit 更少高频假感。 [machine_sweep=conservative_order18_control_v2f],stage0_speech_lsf_libritts_feminine_conservative_order18_control_v2f|libritts_r__2086__2086_149214_000006_000002__23f1c25eb7|2086_149214_000006_000002|male|feminine|LibriTTS-R|all|121.500654|diagnostic|conservative_order18_control_v2f|1.000|1.000|F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\dev-clean\2086\149214\2086_149214_000006_000002.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v2\conservative_order18_control_v2f\original\libritts_r__male__feminine__lsf__2086_149214_000006_000002.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v2\conservative_order18_control_v2f\processed\libritts_r__male__feminine__lsf__2086_149214_000006_000002.wav,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\dev-clean\2086\149214\2086_149214_000006_000002.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v2\conservative_order18_control_v2f\original\libritts_r__male__feminine__lsf__2086_149214_000006_000002.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v2\conservative_order18_control_v2f\processed\libritts_r__male__feminine__lsf__2086_149214_000006_000002.wav,1774672382770096000,1774672385688361700,-22.191387,-22.191384,0.000003,-0.915503,-1.511297,-0.595794,0.000000,0.000000,0.000000,0.042553,0.031915,-0.010638,0.695507,0.682196,-0.013311,121.500654,121.145041,-0.355613,-0.293,1886.762605,2031.090651,144.328046,1.191139,1.224424,0.033285,-0.295539,-0.395064,-0.099525,-13.095644,-11.963313,1.132330,-18.177167,-16.672351,1.504816,0.010379,0.476929,0.023897,88.25,100.00,90.85,92.42,pass,safe,likely,strong_pass,,pending,,,,,,
stage0_speech_lsf_vctk_masculine_conservative_order18_control_v2f,vctk_corpus_0_92__p231__p231_011_mic1__986481509c,p231_011_mic1,female,masculine,VCTK Corpus 0.92,all,185.611475,diagnostic,conservative_order18_control_v2f,1.000,1.000,brightness_down,LSF masculine v1：VCTK 侧先保守起步，避免直接回到闷化。 [machine_sweep=conservative_order18_control_v2f],stage0_speech_lsf_vctk_masculine_conservative_order18_control_v2f|vctk_corpus_0_92__p231__p231_011_mic1__986481509c|p231_011_mic1|female|masculine|VCTK Corpus 0.92|all|185.611475|diagnostic|conservative_order18_control_v2f|1.000|1.000|F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p231\p231_011_mic1.flac|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v2\conservative_order18_control_v2f\original\vctk__female__masculine__lsf__p231_011_mic1.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v2\conservative_order18_control_v2f\processed\vctk__female__masculine__lsf__p231_011_mic1.wav,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p231\p231_011_mic1.flac,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v2\conservative_order18_control_v2f\original\vctk__female__masculine__lsf__p231_011_mic1.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v2\conservative_order18_control_v2f\processed\vctk__female__masculine__lsf__p231_011_mic1.wav,1774672385697370200,1774672389978807900,-25.362970,-25.362968,0.000002,-6.813270,-7.607618,-0.794348,0.000000,0.000000,0.000000,0.001721,0.001721,0.000000,0.659677,0.685484,0.025807,185.611475,187.772338,2.160863,1.164,3794.253946,3660.738884,-133.515062,1.310522,1.289937,-0.020584,-0.300403,-0.239459,0.060944,-14.202592,-15.682255,-1.479663,-16.488102,-16.981580,-0.493478,0.009077,0.171082,0.009013,36.02,100.00,45.36,57.55,fail,safe,borderline,fail,,pending,,,,,,
stage0_speech_lsf_vctk_masculine_conservative_order18_control_v2f,vctk_corpus_0_92__p230__p230_107_mic1__8330d16640,p230_107_mic1,female,masculine,VCTK Corpus 0.92,all,189.353497,diagnostic,conservative_order18_control_v2f,1.000,1.000,brightness_down,LSF masculine v1：VCTK 侧先保守起步，避免直接回到闷化。 [machine_sweep=conservative_order18_control_v2f],stage0_speech_lsf_vctk_masculine_conservative_order18_control_v2f|vctk_corpus_0_92__p230__p230_107_mic1__8330d16640|p230_107_mic1|female|masculine|VCTK Corpus 0.92|all|189.353497|diagnostic|conservative_order18_control_v2f|1.000|1.000|F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p230\p230_107_mic1.flac|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v2\conservative_order18_control_v2f\original\vctk__female__masculine__lsf__p230_107_mic1.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v2\conservative_order18_control_v2f\processed\vctk__female__masculine__lsf__p230_107_mic1.wav,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p230\p230_107_mic1.flac,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v2\conservative_order18_control_v2f\original\vctk__female__masculine__lsf__p230_107_mic1.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v2\conservative_order18_control_v2f\processed\vctk__female__masculine__lsf__p230_107_mic1.wav,1774672389985807100,1774672392477400600,-28.394677,-28.394687,-0.000010,-9.904260,-10.040456,-0.136196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.550000,0.530000,-0.020000,189.353497,188.981944,-0.371553,-0.196,3782.671221,3665.053348,-117.617873,1.300525,1.287660,-0.012865,-0.174650,-0.129861,0.044789,-16.561358,-17.908657,-1.347298,-18.839322,-20.159429,-1.320108,0.003783,0.079895,0.008148,22.51,100.00,33.11,48.41,fail,safe,borderline,fail,direction_weak,pending,,,,,,
stage0_speech_lsf_vctk_feminine_conservative_order18_control_v2f,vctk_corpus_0_92__p241__p241_005_mic1__21df46b3a2,p241_005_mic1,male,feminine,VCTK Corpus 0.92,all,117.153849,diagnostic,conservative_order18_control_v2f,1.000,1.000,brightness_up,LSF feminine v1：VCTK 稍收一档，优先观察是否比 cepstral v1 更少出现假高频。 [machine_sweep=conservative_order18_control_v2f],stage0_speech_lsf_vctk_feminine_conservative_order18_control_v2f|vctk_corpus_0_92__p241__p241_005_mic1__21df46b3a2|p241_005_mic1|male|feminine|VCTK Corpus 0.92|all|117.153849|diagnostic|conservative_order18_control_v2f|1.000|1.000|F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p241\p241_005_mic1.flac|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v2\conservative_order18_control_v2f\original\vctk__male__feminine__lsf__p241_005_mic1.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v2\conservative_order18_control_v2f\processed\vctk__male__feminine__lsf__p241_005_mic1.wav,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p241\p241_005_mic1.flac,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v2\conservative_order18_control_v2f\original\vctk__male__feminine__lsf__p241_005_mic1.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v2\conservative_order18_control_v2f\processed\vctk__male__feminine__lsf__p241_005_mic1.wav,1774672392484351400,1774672396448710500,-23.725211,-23.725209,0.000002,-8.196070,-7.996123,0.199947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.583601,0.604502,0.020901,117.153849,117.395173,0.241324,0.206,3713.909886,3812.124568,98.214682,1.501075,1.511517,0.010442,-0.183510,-0.214377,-0.030867,-17.504085,-17.102316,0.401769,-16.593781,-15.708535,0.885245,0.009180,0.131409,0.007644,44.83,100.00,52.71,63.35,borderline,safe,borderline,borderline,direction_weak,pending,,,,,,
stage0_speech_lsf_vctk_feminine_conservative_order18_control_v2f,vctk_corpus_0_92__p226__p226_011_mic1__8ef2d6c73f,p226_011_mic1,male,feminine,VCTK Corpus 0.92,all,112.711009,diagnostic,conservative_order18_control_v2f,1.000,1.000,brightness_up,LSF feminine v1：VCTK 稍收一档，优先观察是否比 cepstral v1 更少出现假高频。 [machine_sweep=conservative_order18_control_v2f],stage0_speech_lsf_vctk_feminine_conservative_order18_control_v2f|vctk_corpus_0_92__p226__p226_011_mic1__8ef2d6c73f|p226_011_mic1|male|feminine|VCTK Corpus 0.92|all|112.711009|diagnostic|conservative_order18_control_v2f|1.000|1.000|F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_011_mic1.flac|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v2\conservative_order18_control_v2f\original\vctk__male__feminine__lsf__p226_011_mic1.wav|F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v2\conservative_order18_control_v2f\processed\vctk__male__feminine__lsf__p226_011_mic1.wav,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_011_mic1.flac,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v2\conservative_order18_control_v2f\original\vctk__male__feminine__lsf__p226_011_mic1.wav,F:\proj_dev\tmp\workdir4-2\artifacts\listening_review\stage0_speech_lsf_machine_sweep_v2\conservative_order18_control_v2f\processed\vctk__male__feminine__lsf__p226_011_mic1.wav,1774672396459315800,1774672401725344400,-23.776042,-23.776041,0.000001,-4.496733,-3.594627,0.902106,0.000000,0.000000,0.000000,0.043814,0.043814,0.000000,0.582126,0.588164,0.006038,112.711009,112.943820,0.232811,0.207,3717.458364,3801.492307,84.033943,1.518280,1.527092,0.008812,-0.303287,-0.348793,-0.045506,-14.033370,-13.456933,0.576438,-15.858843,-15.232310,0.626533,0.005683,0.129517,0.006276,34.22,100.00,41.02,55.65,fail,safe,borderline,fail,direction_weak,pending,,,,,,
